Order ID,Customer Name,Email,Country,Currency,Product SKU,Product Description,Quantity,Unit Price,Total Price,Order Date,Shipping Fee,Delivery Status,Delivery Date,Payment Method,Notes,Unnamed: 0
ORD9737,Marie Curie,mariecurie@hotmail.com,Deutschland,$,sku-678,Gaming Chair,3,$10.00,,2023-05-12,€4,In-transit,2023-05-11,Cash on deliv,<div>Hurry</div>,7818
ORD19828,😊 Alex,😊alex@hotmail.com,DE,$,SKU-123,<b>Wireless Mouse</b>,3,twenty,,2023-05-12,free,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,7819
ORD14253,Anna Müller,annamüller@yahoo.com,Deutschland,€,sku-678,<b>Wireless Mouse</b>,2,twenty,,2023-05-12,€4,Shipped,2023-05-11,PayPal,Delayed! 😡,7820
ORD12425,John Doe,johndoe@hotmail.com,USA,JPY,SKU_999,Gaming Chair,2,£12.5,,2023-05-12,5.00,In-transit,2023-05-17,paypal,Excellent 👍,7821
ORD7993,Jane Smith,janesmith@hotmail.com,USA,JPY,345,Laptop&nbsp;Bag,0,25,,2023-05-12,5.00,delivrd,2023-05-22,PayPal,Excellent 👍,7822
ORD13436,Anna Müller,annamüller@yahoo.com,Deutschland,JPY,SKU-123,Gaming Chair,0,€30,,2023-05-12,7,Delivered,2023-05-22,credit card,,7823
ORD11778,😊 Alex,😊alex@yahoo.com,Deutschland,JPY,SKU_999,Gaming Chair,2,£12.5,,2023-05-12,-3,Cancelled,2023-05-17,paypal,,7824
ORD13994,John Doe,johndoe@outlook.com,UK,$,sku-678,Gaming Chair,2 pcs,£12.5,,2026-12-01,€4,delivrd,2026-12-03,credit card,,7825
ORD5153,Marie Curie,mariecurie@hotmail.com,DE,JPY,sku-678,Smartphone,1,€30,,2026-12-01,$5,delivrd,2026-11-30,PayPal,Excellent 👍,7826
,Marie Curie,mariecurie@hotmail.com,USA,€,#SKU234,Smartphone,2 pcs,£12.5,,2023-05-12,free,In-transit,2023-05-14,credit card,Excellent 👍,7827
ORD9567,Jane Smith,janesmith@outlook.com,United States,£,SKU_999,<b>Wireless Mouse</b>,3,£12.5,,2023-05-12,5.00,Delivered,2023-05-17,Credit Curd,,7828
ORD11892,Anna Müller,annamüller@yahoo.com,Germany,JPY,SKU_999,Gaming Chair,-1,£12.5,,2023-05-12,free,In-transit,2023-05-22,paypal,Delayed! 😡,7829
ORD6056,Carlos Diaz,carlosdiaz@hotmail.com,UK,€,SKU-123,Gaming Chair,three,£12.5,,2023-05-12,-3,Cancelled,2023-05-14,credit card,Delayed! 😡,7830
ORD9746,Carlos Diaz,carlosdiaz@gmail.con,Germany,USD,sku-678,Laptop&nbsp;Bag,1,twenty,,2026-12-01,€4,Delivered,2026-12-03,PayPal,<div>Hurry</div>,7831
ORD2933,John Doe,johndoe@hotmail.com,United States,$,sku-678,Laptop&nbsp;Bag,-1,£12.5,,2026-12-01,$5,Shipped,2026-12-06,paypal,Delayed! 😡,7832
ORD18781,John Doe,johndoe@outlook.com,USA,USD,SKU-123,Gaming Chair,2,40,,2023-05-12,7,In-transit,2023-05-17,Cash on deliv,Delayed! 😡,7833
ORD11448,Marie Curie,mariecurie@gmail.con,United Kingdom,JPY,sku-678,<b>Wireless Mouse</b>,-1,€30,,2026-12-01,-3,In-transit,2026-12-11,Cash on deliv,,7834
ORD2093,John Doe,johndoe@outlook.com,United Kingdom,€,345,Gaming Chair,2,"15,00",,2023-05-12,€4,In-transit,2023-05-17,paypal,<div>Hurry</div>,7835
ORD10795,John Doe,johndoe@gmail.con,USA,USD,SKU-123,<b>Wireless Mouse</b>,3,£12.5,,2023-05-12,-3,delivrd,2023-05-14,Cash on deliv,,7836
ORD8003,Marie Curie,mariecurie@hotmail.com,UK,USD,#SKU234,Laptop&nbsp;Bag,1,"15,00",,2026-12-01,€4,delivrd,2026-12-03,PayPal,,7837
ORD8951,王伟,王伟@outlook.com,United Kingdom,JPY,345,Smartphone,2,£12.5,,2023-05-12,$5,Delivered,2023-05-22,paypal,,7838
ORD12820,Marie Curie,mariecurie@hotmail.com,Deutschland,$,#SKU234,USB-C Cable,-1,$10.00,,2023-05-12,€4,Delivered,2023-05-17,Cash on deliv,Excellent 👍,7839
ORD4622,Anna Müller,annamüller@hotmail.com,UK,$,SKU_999,USB-C Cable,three,€30,,2023-05-12,5.00,Delivered,2023-05-17,Credit Curd,Excellent 👍,7840
ORD4121,Jane Smith,janesmith@gmail.con,USA,$,sku-678,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,5.00,Delivered,2023-05-11,Cash on deliv,<div>Hurry</div>,7841
,😊 Alex,😊alex@gmail.con,Deutschland,£,345,Smartphone,2,40,,2023-05-12,7,delivrd,2023-05-14,Cash on deliv,,7842
,王伟,王伟@hotmail.com,USA,€,345,Laptop&nbsp;Bag,2,40,,2023-05-12,5.00,In-transit,2023-05-14,paypal,,7843
ORD13108,王伟,王伟@gmail.con,United States,$,sku-678,Gaming Chair,0,€30,,2023-05-12,€4,In-transit,2023-05-22,Credit Curd,,7844
,John Doe,johndoe@hotmail.com,UK,JPY,sku-678,Laptop&nbsp;Bag,2 pcs,£12.5,,2023-05-12,€4,In-transit,2023-05-17,PayPal,Excellent 👍,7845
ORD1588,Marie Curie,mariecurie@gmail.con,United States,€,SKU_999,<b>Wireless Mouse</b>,-1,$10.00,,2023-05-12,$5,delivrd,2023-05-11,Credit Curd,Excellent 👍,7846
ORD7468,😊 Alex,😊alex@gmail.con,USA,€,SKU_999,USB-C Cable,2 pcs,€30,,2023-05-12,€4,Delivered,2023-05-17,paypal,Excellent 👍,7847
ORD12580,Marie Curie,mariecurie@yahoo.com,UK,€,#SKU234,Smartphone,3,€30,,2023-05-12,5.00,In-transit,2023-05-22,PayPal,,7848
ORD3147,Jane Smith,janesmith@hotmail.com,UK,JPY,sku-678,<b>Wireless Mouse</b>,1,"15,00",,2023-05-12,-3,In-transit,2023-05-11,credit card,,7849
ORD10571,John Doe,johndoe@yahoo.com,USA,$,#SKU234,Smartphone,0,25,,2023-05-12,5.00,Delivered,2023-05-22,PayPal,Delayed! 😡,7850
ORD5810,王伟,王伟@outlook.com,USA,USD,SKU_999,Gaming Chair,three,"15,00",,2023-05-12,7,Shipped,2023-05-22,paypal,,7851
ORD12119,😊 Alex,😊alex@gmail.con,Germany,JPY,sku-678,Smartphone,1,£12.5,,2026-12-01,5.00,Shipped,2026-12-11,paypal,<div>Hurry</div>,7852
ORD4523,Marie Curie,mariecurie@outlook.com,Germany,JPY,#SKU234,Gaming Chair,-1,$10.00,,2026-12-01,5.00,In-transit,2026-11-30,Credit Curd,,7853
ORD17427,😊 Alex,😊alex@hotmail.com,USA,USD,SKU-123,Smartphone,0,25,,2023-05-12,free,Delivered,2023-05-14,credit card,,7854
ORD10739,Jane Smith,janesmith@hotmail.com,DE,USD,sku-678,Laptop&nbsp;Bag,3,twenty,,2023-05-12,-3,Shipped,2023-05-11,credit card,,7855
,Carlos Diaz,carlosdiaz@gmail.con,United States,£,#SKU234,<b>Wireless Mouse</b>,3,€30,,2026-12-01,€4,Delivered,2026-11-30,paypal,Delayed! 😡,7856
ORD8788,😊 Alex,😊alex@hotmail.com,Deutschland,€,345,Gaming Chair,1,€30,,2023-05-12,$5,Delivered,2023-05-11,paypal,Excellent 👍,7857
ORD5982,Carlos Diaz,carlosdiaz@hotmail.com,United States,JPY,345,Gaming Chair,three,€30,,2023-05-12,-3,Cancelled,2023-05-11,Cash on deliv,,7858
ORD9212,Jane Smith,janesmith@hotmail.com,Germany,JPY,SKU_999,Smartphone,1,£12.5,,2026-12-01,-3,Shipped,2026-12-11,Cash on deliv,,7859
ORD19115,王伟,王伟@yahoo.com,United Kingdom,JPY,SKU-123,<b>Wireless Mouse</b>,2,twenty,,2023-05-12,€4,In-transit,2023-05-11,Credit Curd,Excellent 👍,7860
ORD12775,Marie Curie,mariecurie@hotmail.com,United States,£,SKU_999,Gaming Chair,1,$10.00,,2026-12-01,7,In-transit,2026-12-03,credit card,<div>Hurry</div>,7861
ORD13238,王伟,王伟@yahoo.com,United States,£,345,Gaming Chair,3,£12.5,,2026-12-01,€4,delivrd,2026-12-06,paypal,<div>Hurry</div>,7862
ORD16890,王伟,王伟@gmail.con,DE,£,345,USB-C Cable,0,€30,,2023-05-12,-3,Delivered,2023-05-17,credit card,,7863
ORD7816,Carlos Diaz,carlosdiaz@gmail.con,United Kingdom,$,345,Gaming Chair,2,"15,00",,2023-05-12,5.00,Shipped,2023-05-22,credit card,Delayed! 😡,7864
ORD14902,Marie Curie,mariecurie@yahoo.com,Germany,£,#SKU234,Gaming Chair,2,€30,,2023-05-12,free,Shipped,2023-05-11,credit card,,7865
ORD4903,Anna Müller,annamüller@gmail.con,Germany,USD,#SKU234,USB-C Cable,2,twenty,,2023-05-12,7,Cancelled,2023-05-14,Credit Curd,Excellent 👍,7866
ORD4585,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,USD,#SKU234,USB-C Cable,2 pcs,£12.5,,2023-05-12,7,Cancelled,2023-05-17,PayPal,,7867
,Anna Müller,annamüller@outlook.com,United Kingdom,$,sku-678,<b>Wireless Mouse</b>,2,25,,2023-05-12,free,Delivered,2023-05-22,Credit Curd,<div>Hurry</div>,7868
ORD12730,😊 Alex,😊alex@gmail.con,DE,£,345,Laptop&nbsp;Bag,0,"15,00",,2023-05-12,-3,Delivered,2023-05-17,paypal,Excellent 👍,7869
ORD5386,Anna Müller,annamüller@gmail.con,United Kingdom,$,SKU_999,Gaming Chair,1,£12.5,,2023-05-12,€4,In-transit,2023-05-17,Credit Curd,<div>Hurry</div>,7870
ORD17249,王伟,王伟@outlook.com,United States,£,#SKU234,Laptop&nbsp;Bag,2,$10.00,,2023-05-12,7,Delivered,2023-05-11,PayPal,Excellent 👍,7871
ORD9220,😊 Alex,😊alex@hotmail.com,USA,£,345,Smartphone,three,£12.5,,2026-12-01,5.00,Cancelled,2026-12-11,Credit Curd,,7872
ORD12911,Anna Müller,annamüller@outlook.com,Germany,JPY,#SKU234,Gaming Chair,2,25,,2026-12-01,5.00,In-transit,2026-11-30,Cash on deliv,,7873
ORD15108,Carlos Diaz,carlosdiaz@outlook.com,United States,$,#SKU234,Gaming Chair,1,£12.5,,2026-12-01,€4,Cancelled,2026-12-06,credit card,Excellent 👍,7874
ORD19855,John Doe,johndoe@outlook.com,UK,$,SKU_999,<b>Wireless Mouse</b>,1,"15,00",,2023-05-12,5.00,Delivered,2023-05-14,Cash on deliv,,7875
ORD14325,Marie Curie,mariecurie@outlook.com,DE,$,#SKU234,Gaming Chair,2,€30,,2023-05-12,free,delivrd,2023-05-14,credit card,<div>Hurry</div>,7876
ORD5553,Jane Smith,janesmith@outlook.com,United Kingdom,€,#SKU234,Smartphone,2,£12.5,,2023-05-12,-3,In-transit,2023-05-17,paypal,Excellent 👍,7877
ORD19085,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,USD,SKU_999,<b>Wireless Mouse</b>,3,25,,2023-05-12,7,delivrd,2023-05-17,paypal,<div>Hurry</div>,7878
ORD3344,Jane Smith,janesmith@gmail.con,Deutschland,$,sku-678,Laptop&nbsp;Bag,2 pcs,25,,2023-05-12,free,In-transit,2023-05-11,credit card,,7879
ORD12808,Carlos Diaz,carlosdiaz@yahoo.com,United States,€,#SKU234,Laptop&nbsp;Bag,0,twenty,,2026-12-01,5.00,Cancelled,2026-12-03,PayPal,<div>Hurry</div>,7880
ORD13446,Carlos Diaz,carlosdiaz@gmail.con,Deutschland,$,SKU_999,Laptop&nbsp;Bag,-1,40,,2026-12-01,€4,Shipped,2026-12-06,paypal,Delayed! 😡,7881
ORD3594,😊 Alex,😊alex@outlook.com,USA,JPY,345,Laptop&nbsp;Bag,-1,"15,00",,2026-12-01,-3,delivrd,2026-12-06,Cash on deliv,,7882
ORD18903,Anna Müller,annamüller@gmail.con,DE,£,SKU_999,Smartphone,3,€30,,2026-12-01,5.00,In-transit,2026-12-03,Cash on deliv,,7883
ORD8386,Anna Müller,annamüller@outlook.com,USA,€,sku-678,Gaming Chair,three,€30,,2023-05-12,-3,Delivered,2023-05-22,paypal,Delayed! 😡,7884
ORD14235,王伟,王伟@outlook.com,United States,$,#SKU234,Gaming Chair,2 pcs,£12.5,,2026-12-01,$5,delivrd,2026-12-11,paypal,<div>Hurry</div>,7885
ORD11589,😊 Alex,😊alex@yahoo.com,United States,USD,#SKU234,Laptop&nbsp;Bag,0,$10.00,,2023-05-12,$5,Delivered,2023-05-11,Credit Curd,Delayed! 😡,7886
ORD18067,Jane Smith,janesmith@hotmail.com,Deutschland,$,345,USB-C Cable,0,twenty,,2023-05-12,free,Shipped,2023-05-11,credit card,Delayed! 😡,7887
ORD16448,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,USD,#SKU234,Gaming Chair,-1,€30,,2023-05-12,5.00,Delivered,2023-05-17,Credit Curd,Delayed! 😡,7888
ORD10050,Marie Curie,mariecurie@outlook.com,DE,JPY,SKU-123,Smartphone,3,25,,2023-05-12,-3,Delivered,2023-05-11,PayPal,Excellent 👍,7889
ORD3918,Jane Smith,janesmith@yahoo.com,United States,$,sku-678,USB-C Cable,-1,40,,2023-05-12,€4,Shipped,2023-05-17,Credit Curd,<div>Hurry</div>,7890
ORD5402,Marie Curie,mariecurie@hotmail.com,United States,€,345,<b>Wireless Mouse</b>,2,€30,,2026-12-01,7,Delivered,2026-12-06,Credit Curd,,7891
ORD11790,王伟,王伟@yahoo.com,United States,$,#SKU234,Laptop&nbsp;Bag,three,twenty,,2023-05-12,5.00,Shipped,2023-05-17,Credit Curd,Delayed! 😡,7892
ORD5383,😊 Alex,😊alex@yahoo.com,UK,JPY,SKU-123,USB-C Cable,2 pcs,£12.5,,2023-05-12,-3,Shipped,2023-05-14,Credit Curd,Excellent 👍,7893
ORD16737,Anna Müller,annamüller@gmail.con,USA,€,SKU_999,<b>Wireless Mouse</b>,1,"15,00",,2023-05-12,$5,delivrd,2023-05-11,PayPal,<div>Hurry</div>,7894
ORD3339,Anna Müller,annamüller@outlook.com,USA,€,SKU_999,<b>Wireless Mouse</b>,2 pcs,$10.00,,2023-05-12,5.00,In-transit,2023-05-14,paypal,,7895
ORD6383,Jane Smith,janesmith@yahoo.com,United States,JPY,SKU-123,<b>Wireless Mouse</b>,-1,£12.5,,2026-12-01,€4,delivrd,2026-12-03,Cash on deliv,<div>Hurry</div>,7896
ORD10946,王伟,王伟@outlook.com,DE,£,SKU_999,Gaming Chair,3,"15,00",,2023-05-12,free,Shipped,2023-05-11,Cash on deliv,<div>Hurry</div>,7897
,Marie Curie,mariecurie@outlook.com,Germany,€,345,USB-C Cable,three,40,,2023-05-12,7,Cancelled,2023-05-11,Credit Curd,Delayed! 😡,7898
ORD2195,John Doe,johndoe@hotmail.com,Germany,JPY,#SKU234,Smartphone,three,$10.00,,2023-05-12,7,Shipped,2023-05-22,Credit Curd,Delayed! 😡,7899
ORD15043,王伟,王伟@outlook.com,DE,USD,#SKU234,USB-C Cable,2,$10.00,,2026-12-01,free,Delivered,2026-12-11,paypal,,7900
ORD12512,Anna Müller,annamüller@hotmail.com,Deutschland,$,SKU-123,USB-C Cable,3,40,,2023-05-12,$5,In-transit,2023-05-14,Cash on deliv,<div>Hurry</div>,7901
ORD3878,Anna Müller,annamüller@yahoo.com,Germany,€,SKU-123,USB-C Cable,three,"15,00",,2026-12-01,-3,Cancelled,2026-12-03,Cash on deliv,Excellent 👍,7902
ORD19598,😊 Alex,😊alex@yahoo.com,United Kingdom,USD,SKU-123,USB-C Cable,0,25,,2023-05-12,5.00,Cancelled,2023-05-17,credit card,,7903
ORD3741,Marie Curie,mariecurie@yahoo.com,United Kingdom,€,#SKU234,Gaming Chair,0,"15,00",,2023-05-12,-3,Delivered,2023-05-17,Credit Curd,<div>Hurry</div>,7904
ORD12698,Marie Curie,mariecurie@hotmail.com,United Kingdom,$,345,Smartphone,2,$10.00,,2023-05-12,$5,In-transit,2023-05-14,credit card,Delayed! 😡,7905
ORD15994,Carlos Diaz,carlosdiaz@yahoo.com,UK,JPY,sku-678,Laptop&nbsp;Bag,2,£12.5,,2023-05-12,5.00,Cancelled,2023-05-11,Cash on deliv,<div>Hurry</div>,7906
ORD3177,Jane Smith,janesmith@outlook.com,DE,USD,SKU_999,Laptop&nbsp;Bag,3,twenty,,2023-05-12,$5,In-transit,2023-05-17,Credit Curd,,7907
ORD4519,王伟,王伟@gmail.con,DE,JPY,sku-678,Smartphone,2,$10.00,,2026-12-01,€4,Cancelled,2026-12-06,paypal,Excellent 👍,7908
,😊 Alex,😊alex@outlook.com,Deutschland,£,#SKU234,<b>Wireless Mouse</b>,three,twenty,,2026-12-01,5.00,delivrd,2026-12-11,Cash on deliv,Excellent 👍,7909
ORD1777,Carlos Diaz,carlosdiaz@outlook.com,Deutschland,£,#SKU234,Gaming Chair,0,£12.5,,2026-12-01,7,Cancelled,2026-12-06,paypal,Delayed! 😡,7910
ORD12129,John Doe,johndoe@hotmail.com,United States,£,SKU-123,<b>Wireless Mouse</b>,three,25,,2023-05-12,€4,Shipped,2023-05-14,PayPal,Excellent 👍,7911
ORD10663,王伟,王伟@yahoo.com,DE,€,SKU-123,USB-C Cable,0,"15,00",,2026-12-01,7,Delivered,2026-11-30,credit card,Excellent 👍,7912
ORD11189,Marie Curie,mariecurie@yahoo.com,United States,USD,sku-678,USB-C Cable,3,€30,,2023-05-12,free,Cancelled,2023-05-17,paypal,<div>Hurry</div>,7913
,王伟,王伟@outlook.com,UK,JPY,sku-678,Smartphone,three,40,,2023-05-12,5.00,Delivered,2023-05-22,credit card,,7914
ORD19275,😊 Alex,😊alex@hotmail.com,USA,JPY,sku-678,<b>Wireless Mouse</b>,three,$10.00,,2023-05-12,-3,delivrd,2023-05-14,Cash on deliv,Delayed! 😡,7915
ORD19886,王伟,王伟@hotmail.com,DE,£,SKU-123,Laptop&nbsp;Bag,2,25,,2026-12-01,-3,Delivered,2026-12-03,Cash on deliv,<div>Hurry</div>,7916
ORD18478,Anna Müller,annamüller@yahoo.com,Deutschland,€,SKU_999,Gaming Chair,1,£12.5,,2026-12-01,7,Cancelled,2026-12-11,Cash on deliv,<div>Hurry</div>,7917
ORD17272,😊 Alex,😊alex@yahoo.com,Deutschland,£,#SKU234,Gaming Chair,2 pcs,£12.5,,2023-05-12,-3,Cancelled,2023-05-17,credit card,Delayed! 😡,7918
ORD11583,John Doe,johndoe@outlook.com,Germany,£,SKU-123,<b>Wireless Mouse</b>,2,£12.5,,2023-05-12,5.00,In-transit,2023-05-11,PayPal,<div>Hurry</div>,7919
ORD2075,Marie Curie,mariecurie@hotmail.com,DE,£,#SKU234,Smartphone,-1,€30,,2023-05-12,7,Shipped,2023-05-17,credit card,<div>Hurry</div>,7920
ORD18257,Anna Müller,annamüller@gmail.con,United Kingdom,$,SKU_999,Gaming Chair,2,$10.00,,2026-12-01,-3,Shipped,2026-12-11,PayPal,,7921
,Carlos Diaz,carlosdiaz@yahoo.com,Germany,JPY,SKU-123,USB-C Cable,3,"15,00",,2026-12-01,€4,Shipped,2026-11-30,Cash on deliv,,7922
ORD7520,😊 Alex,😊alex@gmail.con,USA,JPY,#SKU234,Laptop&nbsp;Bag,three,"15,00",,2023-05-12,5.00,Cancelled,2023-05-14,Credit Curd,Excellent 👍,7923
ORD13615,Carlos Diaz,carlosdiaz@gmail.con,USA,$,SKU_999,<b>Wireless Mouse</b>,-1,"15,00",,2023-05-12,7,Cancelled,2023-05-22,PayPal,<div>Hurry</div>,7924
ORD7188,Jane Smith,janesmith@yahoo.com,Deutschland,£,sku-678,<b>Wireless Mouse</b>,0,€30,,2026-12-01,€4,Cancelled,2026-12-06,Cash on deliv,,7925
ORD4225,Anna Müller,annamüller@hotmail.com,United States,USD,345,USB-C Cable,-1,40,,2023-05-12,free,In-transit,2023-05-11,Cash on deliv,,7926
ORD10853,王伟,王伟@gmail.con,USA,$,sku-678,Smartphone,3,$10.00,,2023-05-12,$5,Cancelled,2023-05-17,Credit Curd,,7927
ORD14960,John Doe,johndoe@outlook.com,Germany,€,SKU_999,Smartphone,-1,"15,00",,2023-05-12,free,Delivered,2023-05-22,credit card,,7928
ORD12954,John Doe,johndoe@gmail.con,Germany,$,sku-678,Smartphone,0,£12.5,,2023-05-12,€4,Shipped,2023-05-22,paypal,<div>Hurry</div>,7929
ORD2960,Anna Müller,annamüller@yahoo.com,DE,$,SKU-123,Gaming Chair,three,$10.00,,2023-05-12,5.00,In-transit,2023-05-14,PayPal,,7930
ORD11875,Jane Smith,janesmith@outlook.com,United Kingdom,$,sku-678,Laptop&nbsp;Bag,three,$10.00,,2023-05-12,7,In-transit,2023-05-17,paypal,,7931
ORD19522,Marie Curie,mariecurie@yahoo.com,DE,JPY,sku-678,Smartphone,-1,25,,2023-05-12,7,Cancelled,2023-05-17,PayPal,Delayed! 😡,7932
ORD14059,Carlos Diaz,carlosdiaz@hotmail.com,DE,USD,SKU_999,<b>Wireless Mouse</b>,3,40,,2023-05-12,€4,Shipped,2023-05-14,PayPal,,7933
ORD11068,Carlos Diaz,carlosdiaz@yahoo.com,Germany,£,SKU-123,Gaming Chair,3,€30,,2023-05-12,-3,Cancelled,2023-05-14,paypal,Excellent 👍,7934
ORD7777,Marie Curie,mariecurie@gmail.con,DE,JPY,SKU_999,USB-C Cable,1,25,,2023-05-12,free,In-transit,2023-05-17,Cash on deliv,,7935
ORD4591,Jane Smith,janesmith@hotmail.com,United States,$,SKU-123,Smartphone,3,40,,2026-12-01,free,Delivered,2026-12-03,Cash on deliv,<div>Hurry</div>,7936
ORD12066,John Doe,johndoe@yahoo.com,USA,£,SKU-123,Smartphone,2,25,,2023-05-12,€4,Shipped,2023-05-11,credit card,Delayed! 😡,7937
ORD9217,John Doe,johndoe@gmail.con,United States,€,345,<b>Wireless Mouse</b>,2,€30,,2023-05-12,-3,Cancelled,2023-05-14,PayPal,,7938
ORD3431,Jane Smith,janesmith@gmail.con,UK,$,#SKU234,Laptop&nbsp;Bag,3,£12.5,,2026-12-01,-3,Cancelled,2026-12-11,credit card,,7939
ORD18208,😊 Alex,😊alex@yahoo.com,DE,€,#SKU234,Smartphone,2 pcs,twenty,,2023-05-12,-3,Shipped,2023-05-17,Cash on deliv,,7940
ORD15189,王伟,王伟@outlook.com,United Kingdom,JPY,sku-678,Smartphone,-1,twenty,,2023-05-12,5.00,Delivered,2023-05-22,paypal,,7941
,Anna Müller,annamüller@gmail.con,United States,JPY,#SKU234,USB-C Cable,0,€30,,2023-05-12,$5,delivrd,2023-05-14,Credit Curd,Excellent 👍,7942
ORD13514,Anna Müller,annamüller@yahoo.com,USA,JPY,sku-678,USB-C Cable,2,$10.00,,2023-05-12,free,Cancelled,2023-05-14,PayPal,Delayed! 😡,7943
ORD9190,Marie Curie,mariecurie@gmail.con,UK,£,SKU_999,Laptop&nbsp;Bag,0,€30,,2023-05-12,$5,Shipped,2023-05-11,credit card,<div>Hurry</div>,7944
ORD5523,😊 Alex,😊alex@outlook.com,Deutschland,USD,SKU-123,Gaming Chair,2,$10.00,,2026-12-01,€4,Cancelled,2026-12-03,PayPal,Excellent 👍,7945
ORD14125,王伟,王伟@hotmail.com,DE,JPY,sku-678,Gaming Chair,2,twenty,,2023-05-12,free,Delivered,2023-05-14,PayPal,Delayed! 😡,7946
ORD9599,Jane Smith,janesmith@outlook.com,Germany,€,345,USB-C Cable,0,twenty,,2023-05-12,-3,Delivered,2023-05-14,credit card,Delayed! 😡,7947
ORD17950,John Doe,johndoe@yahoo.com,United States,£,345,Laptop&nbsp;Bag,three,40,,2023-05-12,5.00,In-transit,2023-05-17,paypal,Excellent 👍,7948
ORD6008,Carlos Diaz,carlosdiaz@hotmail.com,Germany,JPY,SKU_999,Laptop&nbsp;Bag,1,"15,00",,2023-05-12,-3,Shipped,2023-05-17,Credit Curd,<div>Hurry</div>,7949
ORD1704,王伟,王伟@hotmail.com,United Kingdom,$,345,Smartphone,1,€30,,2023-05-12,free,Delivered,2023-05-11,PayPal,,7950
ORD8847,John Doe,johndoe@hotmail.com,DE,$,SKU_999,<b>Wireless Mouse</b>,0,twenty,,2026-12-01,$5,Cancelled,2026-11-30,PayPal,,7951
ORD17957,Marie Curie,mariecurie@outlook.com,DE,€,SKU-123,<b>Wireless Mouse</b>,-1,25,,2023-05-12,5.00,Shipped,2023-05-22,PayPal,<div>Hurry</div>,7952
,王伟,王伟@hotmail.com,United States,USD,sku-678,Gaming Chair,three,£12.5,,2026-12-01,-3,Delivered,2026-11-30,Credit Curd,,7953
ORD13020,Anna Müller,annamüller@gmail.con,UK,$,sku-678,Gaming Chair,1,£12.5,,2023-05-12,-3,Cancelled,2023-05-17,credit card,<div>Hurry</div>,7954
ORD18501,Jane Smith,janesmith@gmail.con,Germany,£,sku-678,<b>Wireless Mouse</b>,3,£12.5,,2023-05-12,5.00,Shipped,2023-05-22,Credit Curd,Excellent 👍,7955
,王伟,王伟@gmail.con,UK,€,SKU-123,USB-C Cable,2,40,,2023-05-12,€4,Cancelled,2023-05-14,paypal,,7956
ORD8239,Anna Müller,annamüller@gmail.con,United States,USD,345,<b>Wireless Mouse</b>,1,£12.5,,2023-05-12,5.00,In-transit,2023-05-17,Cash on deliv,<div>Hurry</div>,7957
,😊 Alex,😊alex@gmail.con,USA,$,sku-678,<b>Wireless Mouse</b>,three,£12.5,,2023-05-12,5.00,Shipped,2023-05-11,Credit Curd,,7958
,😊 Alex,😊alex@gmail.con,DE,USD,sku-678,Smartphone,2,$10.00,,2026-12-01,5.00,Cancelled,2026-11-30,credit card,<div>Hurry</div>,7959
ORD10699,😊 Alex,😊alex@hotmail.com,UK,USD,SKU-123,Laptop&nbsp;Bag,three,twenty,,2023-05-12,€4,In-transit,2023-05-14,Cash on deliv,Delayed! 😡,7960
ORD1598,John Doe,johndoe@hotmail.com,UK,USD,SKU_999,Smartphone,0,twenty,,2023-05-12,€4,Delivered,2023-05-11,credit card,,7961
ORD5953,John Doe,johndoe@hotmail.com,United Kingdom,$,345,Smartphone,-1,25,,2023-05-12,5.00,Cancelled,2023-05-17,Cash on deliv,<div>Hurry</div>,7962
ORD1811,Anna Müller,annamüller@yahoo.com,United Kingdom,$,sku-678,Smartphone,three,twenty,,2026-12-01,5.00,Cancelled,2026-12-11,paypal,<div>Hurry</div>,7963
ORD17378,Anna Müller,annamüller@yahoo.com,Deutschland,$,SKU_999,USB-C Cable,2 pcs,$10.00,,2023-05-12,$5,Shipped,2023-05-14,paypal,Delayed! 😡,7964
ORD13068,Jane Smith,janesmith@gmail.con,DE,$,345,Laptop&nbsp;Bag,0,€30,,2023-05-12,7,Cancelled,2023-05-22,Credit Curd,Excellent 👍,7965
ORD17785,Anna Müller,annamüller@gmail.con,United Kingdom,USD,SKU_999,Smartphone,2,25,,2023-05-12,7,Cancelled,2023-05-14,Credit Curd,,7966
ORD6170,Carlos Diaz,carlosdiaz@hotmail.com,United States,£,SKU_999,USB-C Cable,2,£12.5,,2026-12-01,5.00,Shipped,2026-12-06,Credit Curd,Excellent 👍,7967
ORD14511,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,USD,345,Laptop&nbsp;Bag,3,25,,2023-05-12,7,Delivered,2023-05-17,Cash on deliv,Excellent 👍,7968
ORD10741,Jane Smith,janesmith@gmail.con,USA,$,345,Laptop&nbsp;Bag,2,40,,2023-05-12,€4,Shipped,2023-05-14,paypal,Delayed! 😡,7969
ORD16150,😊 Alex,😊alex@outlook.com,USA,USD,SKU-123,Laptop&nbsp;Bag,1,£12.5,,2026-12-01,-3,In-transit,2026-12-03,credit card,Excellent 👍,7970
